pclass_preprocess__Pclass,sex_preprocess__Sex_male,age_preprocess__Age,sibsp_parch_preprocess__FamilySize,embarked_preprocess__Embarked_Q,embarked_preprocess__Embarked_S,fare_preprocess__Fare,Survived
2.0,1.0,0.1258516518832755,1.0,0.0,1.0,-0.46166323288092515,0
2.0,1.0,0.08728628358400822,8.0,0.0,1.0,0.29669843282809605,0
1.0,1.0,0.38295410721172385,3.0,0.0,1.0,0.1376789992753086,0
1.0,1.0,0.15798945879933152,4.0,0.0,0.0,0.18959582497396044,0
2.0,1.0,0.08728628358400822,6.0,0.0,1.0,0.15151771580284548,0
2.0,1.0,0.11942409050006428,1.0,0.0,1.0,-0.4426251847474788,0
2.0,1.0,0.11299652911685307,1.0,0.0,1.0,-0.49043166002442445,0
0.0,0.0,0.09371384496721943,2.0,0.0,1.0,3.606667813187146,1
0.0,1.0,0.19655482709859878,2.0,0.0,1.0,0.5000017592690016,1
2.0,0.0,0.02301066975189613,2.0,0.0,0.0,-0.37728832659950506,1
2.0,1.0,0.18896588740823594,1.0,0.0,1.0,0.48985269618073385,1
2.0,1.0,0.15798945879933152,1.0,0.0,0.0,-0.5019213173246688,0
0.0,1.0,0.38295410721172385,1.0,0.0,1.0,-0.11292757638699569,0
1.0,1.0,0.33153361614603416,1.0,0.0,1.0,-0.3756115773824231,0
2.0,1.0,0.2801131250803445,1.0,0.0,1.0,-0.48531485749162456,0
2.0,0.0,0.18896588740823594,1.0,1.0,0.0,-0.4916897251632914,1
0.0,1.0,0.3122509319964005,3.0,0.0,0.0,1.584620980022788,0
2.0,1.0,0.2672580023139221,1.0,0.0,1.0,-0.49336647438037334,0
0.0,0.0,0.11299652911685307,2.0,0.0,0.0,3.932506684153696,1
0.0,1.0,0.22226507263144363,1.0,0.0,1.0,-0.11821144997023704,1
2.0,0.0,0.11299652911685307,2.0,0.0,0.0,-0.35640444529431303,0
2.0,1.0,0.15798945879933152,1.0,1.0,0.0,-0.49152064120862765,0
2.0,1.0,0.16441702018254273,2.0,0.0,1.0,-0.48925612395866713,0
1.0,1.0,0.24797531816428847,1.0,0.0,1.0,-0.12399854960902522,0
1.0,0.0,0.28654068646355574,1.0,0.0,1.0,-0.3756115773824231,1
0.0,1.0,0.2672580023139221,1.0,0.0,1.0,-0.11821144997023704,1
0.0,0.0,0.1387067746496979,1.0,0.0,1.0,2.403202701346984,1
2.0,1.0,0.18896588740823594,3.0,0.0,0.0,-0.3404702954714793,1
0.0,0.0,0.1515618974161203,1.0,0.0,0.0,0.34911848458229466,1
0.0,1.0,0.18896588740823594,1.0,0.0,1.0,-0.11292757638699569,0
0.0,1.0,0.3058233706131893,2.0,0.0,1.0,0.39935654815964244,1
2.0,1.0,0.18369970433217636,1.0,0.0,1.0,-0.4564639012750157,0
1.0,1.0,0.33153361614603416,1.0,0.0,1.0,-0.38567609849335904,0
2.0,1.0,0.11942409050006428,1.0,0.0,1.0,-0.49336647438037334,0
0.0,0.0,0.24154775678107726,1.0,0.0,0.0,3.932506684153696,1
1.0,0.0,0.17084458156575394,1.0,0.0,1.0,-0.4359987040480386,1
2.0,1.0,0.18896588740823594,1.0,1.0,0.0,-0.33535349293867944,0
2.0,1.0,0.2094099498650212,1.0,0.0,1.0,-0.4908503441026394,0
1.0,0.0,0.03586579251831855,2.0,0.0,1.0,0.01690474594407761,1
2.0,1.0,0.10656896773364186,2.0,0.0,1.0,-0.5053593577361646,0
1.0,1.0,0.21583751124823242,1.0,0.0,1.0,-0.38567609849335904,0
1.0,1.0,0.31867849337961174,1.0,0.0,1.0,-0.38567609849335904,0
0.0,1.0,0.17084458156575394,2.0,0.0,1.0,0.4214984946037015,1
2.0,1.0,0.1258516518832755,1.0,0.0,1.0,-0.47298581913072807,0
1.0,0.0,0.19012726571538757,4.0,0.0,1.0,-0.22464376071838438,1
2.0,0.0,0.18896588740823594,1.0,1.0,0.0,-0.4916051831859595,1
1.0,1.0,0.15798945879933152,2.0,0.0,1.0,-0.12399854960902522,0
2.0,0.0,0.15798945879933152,2.0,0.0,1.0,-0.48783098776935857,0
0.0,0.0,0.18369970433217636,1.0,0.0,1.0,3.606667813187146,1
2.0,1.0,0.0680035994343746,1.0,0.0,0.0,-0.26917926663427577,0
1.0,1.0,0.18896588740823594,1.0,0.0,1.0,-0.6473536473776929,0
1.0,1.0,0.14513433603290912,1.0,0.0,1.0,-0.38567609849335904,0
1.0,1.0,0.14513433603290912,1.0,0.0,1.0,-0.38567609849335904,0
2.0,1.0,0.18048592364057076,1.0,0.0,1.0,-0.3232760676055563,0
2.0,0.0,0.3058233706131893,5.0,0.0,1.0,0.04458217899915138,0
0.0,1.0,0.22226507263144363,1.0,0.0,0.0,9.665342450920125,1
2.0,1.0,0.18896588740823594,1.0,0.0,1.0,-0.4884187558022372,0
2.0,1.0,0.18896588740823594,1.0,0.0,1.0,-0.4884187558022372,0
0.0,1.0,0.18896588740823594,1.0,0.0,1.0,-0.043482380721537886,1
0.0,1.0,0.22869263401465484,2.0,0.0,1.0,0.939821331816901,0
0.0,0.0,0.1322792132664867,5.0,0.0,0.0,4.634003805585929,1
2.0,1.0,0.1515618974161203,2.0,0.0,1.0,-0.3232760676055563,0
2.0,1.0,0.19655482709859878,1.0,0.0,1.0,-0.48783098776935857,1
0.0,1.0,0.44722972104383596,3.0,0.0,1.0,0.7818083503752072,0
2.0,1.0,0.10014140635043065,3.0,0.0,1.0,-0.23974054238478826,0
1.0,0.0,0.19012726571538757,1.0,0.0,1.0,-0.38567609849335904,1
0.0,1.0,0.11942409050006428,2.0,0.0,1.0,0.4214984946037015,0
2.0,1.0,0.19655482709859878,1.0,1.0,0.0,-0.49135357015818615,0
1.0,0.0,0.02301066975189613,3.0,0.0,1.0,-0.18438567627464073,1
2.0,1.0,0.03586579251831855,2.0,0.0,1.0,-0.3962438456598417,1
2.0,1.0,0.2094099498650212,1.0,0.0,1.0,-0.45612774626991043,0
2.0,1.0,0.14513433603290912,1.0,0.0,1.0,-0.4884187558022372,0
1.0,0.0,0.3058233706131893,4.0,0.0,1.0,0.6610340970439762,1
1.0,1.0,0.0016068903458028028,3.0,0.0,1.0,-0.3554825351605513,1
2.0,1.0,0.17727214294896515,1.0,0.0,1.0,-0.49043166002442445,0
1.0,1.0,0.11299652911685307,1.0,0.0,1.0,-0.4158696618261668,0
2.0,1.0,0.21583751124823242,1.0,0.0,1.0,-0.48531485749162456,0
0.0,0.0,0.2094099498650212,1.0,0.0,1.0,1.0938085048142205,1
2.0,1.0,0.18896588740823594,1.0,0.0,1.0,-0.3554825351605513,0
2.0,1.0,0.2608304409307109,1.0,0.0,1.0,-0.5039342215468561,0
2.0,1.0,0.1258516518832755,1.0,0.0,0.0,-0.5018367753473371,1
0.0,0.0,0.22869263401465484,4.0,0.0,1.0,1.768131419246927,1
2.0,1.0,0.10014140635043065,1.0,0.0,1.0,-0.4908503441026394,0
0.0,0.0,0.32510605476282295,2.0,0.0,1.0,0.9218722648676578,1
0.0,1.0,0.18896588740823594,1.0,0.0,0.0,0.14975642460843172,0
2.0,0.0,0.19334104640699318,1.0,1.0,0.0,-0.49135357015818615,0
2.0,1.0,0.18896588740823594,2.0,1.0,0.0,-0.16123727771948815,0
2.0,1.0,0.20298238848181,1.0,0.0,1.0,-0.47902453179728965,0
2.0,1.0,0.1515618974161203,1.0,0.0,1.0,-0.45612774626991043,0
2.0,1.0,0.3058233706131893,1.0,0.0,1.0,-0.48925612395866713,0
1.0,0.0,0.3636714230620902,1.0,0.0,1.0,-0.4359987040480386,0
2.0,1.0,0.18896588740823594,1.0,0.0,0.0,-0.5019213173246688,0
1.0,0.0,0.3443887389124566,5.0,0.0,1.0,-0.18438567627464073,1
2.0,1.0,0.11299652911685307,1.0,0.0,1.0,-0.49135357015818615,0
2.0,1.0,0.18896588740823594,1.0,1.0,0.0,-0.49135357015818615,0
2.0,0.0,0.02943823113510734,1.0,0.0,1.0,-0.3962438456598417,1
2.0,1.0,0.18896588740823594,1.0,1.0,0.0,-0.4916051831859595,0
0.0,0.0,0.2736855636971333,2.0,0.0,1.0,3.606667813187146,1
2.0,0.0,0.08085872220079701,1.0,0.0,0.0,-0.5018367753473371,1
0.0,0.0,0.10656896773364186,2.0,0.0,1.0,0.5000017592690016,1
0.0,1.0,0.18369970433217636,1.0,0.0,1.0,-0.043482380721537886,0
2.0,1.0,0.18896588740823594,4.0,0.0,1.0,-0.1753276072747984,0
2.0,1.0,0.15798945879933152,1.0,0.0,1.0,-0.5054438997134965,0
2.0,1.0,0.15798945879933152,1.0,0.0,1.0,-0.5014180912691221,0
2.0,0.0,0.11299652911685307,1.0,0.0,1.0,-0.496470372690986,1
2.0,1.0,0.04872091528474097,6.0,1.0,0.0,-0.06109529266567574,0
2.0,1.0,0.0037279856022625017,4.0,0.0,1.0,-0.23319860366267992,1
0.0,1.0,0.29296824784676695,1.0,0.0,0.0,0.9468664965945564,0
2.0,1.0,0.18896588740823594,1.0,1.0,0.0,-0.49135357015818615,0
1.0,1.0,0.10014140635043065,1.0,0.0,1.0,-0.12399854960902522,0
2.0,0.0,0.18896588740823594,11.0,0.0,1.0,0.752621239153493,0
0.0,1.0,0.18896588740823594,1.0,0.0,0.0,-0.029476593143559496,0
2.0,1.0,0.15798945879933152,1.0,0.0,1.0,-0.4884187558022372,0
1.0,1.0,0.24797531816428847,1.0,0.0,1.0,-0.38567609849335904,0
0.0,0.0,0.3122509319964005,1.0,0.0,1.0,-0.1254236857983337,1
2.0,0.0,0.19655482709859878,1.0,0.0,1.0,-0.4725671350525132,1
2.0,1.0,0.19012726571538757,1.0,0.0,0.0,-0.5018367753473371,0
2.0,0.0,0.19012726571538757,3.0,0.0,1.0,-0.16123727771948815,0
1.0,1.0,0.21583751124823242,1.0,0.0,1.0,-0.38567609849335904,0
1.0,0.0,0.19655482709859878,3.0,0.0,1.0,-0.11896628905355726,1
0.0,1.0,0.0680035994343746,4.0,0.0,1.0,1.768131419246927,1
2.0,1.0,0.0,2.0,0.0,0.0,-0.475920633486677,1
2.0,1.0,0.17084458156575394,1.0,0.0,1.0,-0.5069535778801368,1
2.0,1.0,0.19655482709859878,1.0,0.0,1.0,-0.4908503441026394,0
0.0,1.0,0.24797531816428847,1.0,0.0,1.0,-0.6473536473776929,0
2.0,0.0,0.11299652911685307,1.0,0.0,1.0,-0.4908503441026394,0
1.0,1.0,0.24797531816428847,1.0,0.0,1.0,-0.38567609849335904,0
0.0,0.0,0.2094099498650212,2.0,0.0,1.0,0.4214984946037015,1
2.0,1.0,0.16441702018254273,1.0,0.0,1.0,-0.4885858268526788,0
2.0,1.0,0.24797531816428847,1.0,0.0,1.0,-0.16123727771948815,0
1.0,1.0,0.22226507263144363,1.0,0.0,1.0,-0.4359987040480386,0
2.0,0.0,0.03586579251831855,7.0,0.0,1.0,-0.01781785188865133,0
2.0,1.0,0.19334104640699318,1.0,0.0,1.0,-0.48531485749162456,0
0.0,1.0,0.18896588740823594,1.0,0.0,1.0,-0.6473536473776929,0
2.0,0.0,0.14513433603290912,1.0,0.0,1.0,-0.48783098776935857,0
1.0,1.0,0.19655482709859878,3.0,0.0,0.0,0.09750545680889675,0
2.0,1.0,0.2736855636971333,1.0,0.0,1.0,-0.5175213250466195,0
2.0,1.0,0.06157603805116339,6.0,0.0,1.0,-0.08575336938746876,0
0.0,0.0,0.33153361614603416,3.0,0.0,1.0,1.2347118003673234,1
2.0,1.0,0.17084458156575394,1.0,0.0,1.0,-0.47298581913072807,1
0.0,1.0,0.24154775678107726,1.0,0.0,1.0,-0.6473536473776929,0
2.0,0.0,0.17084458156575394,2.0,0.0,1.0,-0.3962438456598417,1
2.0,1.0,0.010155546985473711,6.0,0.0,1.0,0.15151771580284548,0
2.0,1.0,0.18896588740823594,1.0,1.0,0.0,-0.5074568039356836,0
2.0,1.0,0.18896588740823594,1.0,0.0,1.0,0.48985269618073385,0
1.0,1.0,0.0037279856022625017,3.0,0.0,0.0,0.09750545680889675,1
2.0,1.0,0.18896588740823594,1.0,1.0,0.0,-0.49135357015818615,1
2.0,0.0,0.09371384496721943,2.0,0.0,0.0,-0.35640444529431303,1
1.0,1.0,0.002635300167116596,3.0,0.0,1.0,-0.269934105717596,1
2.0,1.0,0.18896588740823594,1.0,0.0,0.0,-0.5018367753473371,0
2.0,1.0,0.14513433603290912,1.0,0.0,1.0,-0.48925612395866713,0
2.0,1.0,0.11299652911685307,1.0,0.0,1.0,-0.48028259693615666,0
0.0,0.0,0.24797531816428847,3.0,0.0,0.0,1.0265432844213915,1
2.0,1.0,0.1322792132664867,1.0,0.0,1.0,-0.47298581913072807,0
2.0,1.0,0.18896588740823594,1.0,0.0,1.0,-0.48531485749162456,0
2.0,1.0,0.20298238848181,1.0,0.0,1.0,0.48985269618073385,1
0.0,1.0,0.18896588740823594,1.0,0.0,0.0,-0.04952109338809945,1
2.0,1.0,0.1258516518832755,1.0,0.0,1.0,-0.48783098776935857,0
1.0,1.0,0.10014140635043065,1.0,0.0,1.0,-0.4359987040480386,0
0.0,0.0,0.19012726571538757,1.0,0.0,0.0,-0.023353338499666056,1
2.0,1.0,0.21905129193983802,1.0,0.0,0.0,-0.517772938074393,0
2.0,1.0,0.10656896773364186,1.0,0.0,1.0,-0.47298581913072807,0
2.0,1.0,0.2672580023139221,1.0,0.0,1.0,-0.4953793786025605,0
2.0,1.0,0.18896588740823594,11.0,0.0,1.0,0.752621239153493,0
2.0,1.0,0.22226507263144363,1.0,0.0,0.0,-0.4884187558022372,0
1.0,1.0,0.17727214294896515,2.0,0.0,1.0,0.01690474594407761,0
0.0,0.0,0.18896588740823594,2.0,0.0,0.0,1.1462285565684194,1
2.0,1.0,0.02301066975189613,7.0,0.0,1.0,-0.01781785188865133,0
2.0,1.0,0.4729399665766808,1.0,0.0,1.0,-0.4908503441026394,0
2.0,0.0,0.05514847666795218,3.0,0.0,0.0,-0.3404702954714793,0
0.0,0.0,0.10014140635043065,2.0,0.0,1.0,0.1457306161640573,1
1.0,0.0,0.2801131250803445,2.0,0.0,1.0,-0.12399854960902522,0
2.0,0.0,0.11299652911685307,2.0,0.0,1.0,-0.4591471026031912,1
0.0,0.0,0.28654068646355574,3.0,0.0,1.0,2.671255117902984,1
0.0,1.0,0.32510605476282295,1.0,0.0,1.0,-0.11292757638699569,1
2.0,0.0,0.1515618974161203,4.0,0.0,0.0,-0.2597025135562186,1
2.0,1.0,0.18896588740823594,1.0,0.0,0.0,-0.5018367753473371,0
2.0,1.0,0.2608304409307109,3.0,0.0,1.0,-0.3633670809988585,0
1.0,1.0,0.1322792132664867,2.0,0.0,1.0,-0.4158696618261668,0
0.0,0.0,0.3058233706131893,1.0,0.0,1.0,-0.1254236857983337,1
2.0,0.0,0.18896588740823594,11.0,0.0,1.0,0.752621239153493,0
1.0,1.0,0.1515618974161203,1.0,0.0,1.0,-0.38567609849335904,0
1.0,0.0,0.2672580023139221,1.0,0.0,1.0,-0.38567609849335904,1
1.0,0.0,0.17084458156575394,2.0,0.0,0.0,-0.36839934155432646,1
0.0,1.0,0.19655482709859878,1.0,0.0,1.0,0.36907844284950286,0
2.0,1.0,0.18896588740823594,1.0,0.0,1.0,-0.45612774626991043,0
2.0,1.0,0.02301066975189613,3.0,0.0,1.0,-0.4232509816089272,1
2.0,1.0,0.16441702018254273,1.0,0.0,1.0,-0.4884187558022372,0
0.0,0.0,0.29939580922997816,3.0,0.0,1.0,0.4105120633590038,1
0.0,1.0,0.2094099498650212,1.0,0.0,1.0,-0.5467084362683337,0
2.0,1.0,0.29939580922997816,1.0,0.0,1.0,-0.46619226738084635,0
1.0,0.0,0.17727214294896515,2.0,0.0,0.0,-0.16425663405276889,1
2.0,0.0,0.09371384496721943,1.0,0.0,0.0,-0.5019213173246688,1
2.0,1.0,0.1258516518832755,1.0,0.0,1.0,-0.44916712346958715,0
2.0,1.0,0.11942409050006428,1.0,0.0,1.0,-0.4884187558022372,0
2.0,1.0,0.18896588740823594,1.0,0.0,1.0,-0.4884187558022372,0
0.0,0.0,0.357243861678879,2.0,0.0,0.0,1.0265432844213915,1
1.0,0.0,0.15798945879933152,2.0,0.0,1.0,-0.12399854960902522,1
2.0,1.0,0.2094099498650212,1.0,0.0,1.0,-0.4884187558022372,0
2.0,0.0,0.1387067746496979,1.0,0.0,1.0,-0.43566254904293333,0
1.0,1.0,0.17727214294896515,1.0,0.0,1.0,-0.4359987040480386,0
2.0,1.0,0.15798945879933152,1.0,0.0,1.0,-0.5054438997134965,0
2.0,0.0,0.24797531816428847,6.0,1.0,0.0,-0.06109529266567574,0
1.0,1.0,0.17084458156575394,1.0,0.0,1.0,-0.38567609849335904,0
0.0,0.0,0.11942409050006428,1.0,0.0,1.0,-0.043482380721537886,1
2.0,0.0,0.18896588740823594,4.0,0.0,1.0,-0.1753276072747984,0
0.0,1.0,0.16441702018254273,1.0,0.0,0.0,-0.043482380721537886,1
2.0,1.0,0.20298238848181,1.0,1.0,0.0,-0.49135357015818615,0
